1541247755.08,22.62,59.50,20.9021.34,100717.36,-6.08,50.05,542
1541248055.71,22.62,59.40,20.9021.32,100730.16,-5.95,50.83,542
1541248355.80,22.62,59.20,20.9021.38,100732.41,-5.93,49.76,544
1541248656.26,22.56,59.30,20.9021.35,100724.76,-6.00,49.63,544
1541248956.53,22.56,59.20,20.9021.32,100726.13,-5.99,49.57,544
1541249271.16,0.00,59.50,20.8021.30,100729.06,-5.96,49.53,548
1541249571.43,22.56,59.30,20.8021.27,100745.68,-5.79,50.05,548
1541249871.69,22.56,59.80,20.9021.28,100758.91,-5.66,49.60,548
1541250171.92,22.56,58.70,20.8021.31,100748.24,-5.77,50.33,548
1541250472.13,22.50,60.00,20.8021.26,100762.86,-5.62,49.23,548
1541250772.42,22.50,59.50,20.8021.26,100765.03,-5.60,49.15,548
1541251072.71,22.50,59.20,20.8021.23,100762.75,-5.62,49.07,548
1541251373.13,22.50,58.90,20.7021.18,100767.04,-5.58,48.93,548
1541251673.18,22.50,58.50,20.8021.19,100781.26,-5.44,49.01,548
1541251973.31,22.50,58.40,20.8021.18,100802.88,-5.22,49.13,548
1541252273.68,22.50,59.50,20.8021.25,100814.40,-5.11,48.66,548
1541252573.73,22.44,58.40,20.7021.21,100818.97,-5.06,48.98,548
1541252877.62,22.44,58.10,20.7021.17,100825.80,-4.99,48.64,548
1541253177.87,22.44,58.80,20.7021.14,100844.62,-4.80,48.81,550
1541253480.27,22.44,58.60,20.7021.14,100853.09,-4.72,48.53,550
1541253780.66,22.44,57.60,20.8021.30,100847.23,-4.78,49.20,550
1541254083.25,22.44,58.10,20.7021.18,100859.68,-4.65,48.46,552
1541254383.80,22.38,57.40,20.7021.14,100868.24,-4.57,47.95,552
1541254685.08,22.38,58.70,20.7021.12,100875.80,-4.49,48.45,552
1541254985.51,22.38,58.70,20.7021.18,100878.99,-4.46,50.29,552
1541255285.57,22.38,59.00,20.7019.42,100574.33,-7.51,51.17,552
1541255585.67,22.38,59.50,20.7021.32,100894.41,-4.31,51.13,552
1541255887.44,22.38,56.50,20.4020.84,100891.66,-4.33,47.90,552
1541256187.93,22.38,54.20,19.9020.31,100896.67,-4.28,44.84,552
1541256488.48,22.25,58.40,20.1020.81,100901.99,-4.23,49.73,552
1541256788.65,22.25,57.40,20.4021.01,100899.67,-4.25,48.38,552
1541257089.32,22.25,57.20,20.5021.07,100908.62,-4.16,48.58,554
1541257389.83,22.25,57.40,20.5021.07,100892.51,-4.32,49.72,554
1541257690.30,22.25,56.90,20.5021.07,100879.50,-4.46,47.29,554
1541258015.13,0.00,57.20,20.6021.13,100894.81,-4.30,47.59,556
1541258318.92,22.25,55.80,20.5021.07,100915.33,-4.10,48.69,556
1541258619.63,22.31,56.30,20.6021.11,100914.39,-4.11,46.61,558
1541258931.43,0.00,55.70,20.6021.16,100915.86,-4.09,47.88,560
1541259231.55,22.31,56.60,20.6021.22,100923.05,-4.02,47.84,560
1541259531.95,22.31,56.20,20.6021.19,100934.23,-3.91,46.56,560
1541259832.93,22.31,56.70,20.7021.17,100940.86,-3.84,48.27,560
1541260133.37,22.31,56.90,20.7021.19,100943.21,-3.82,47.42,560
1541260435.20,22.31,57.20,20.6021.15,100942.50,-3.83,47.33,564
1541260735.65,22.31,57.00,20.6021.13,100957.08,-3.68,47.86,566
1541261036.11,22.31,57.20,20.7021.18,100952.33,-3.73,47.54,568
1541261336.66,22.31,57.20,20.7021.20,100954.78,-3.70,48.36,572
1541261637.52,22.31,58.40,20.7021.18,100965.75,-3.59,47.91,576
1541261938.13,22.31,58.10,20.7021.18,100961.31,-3.64,48.08,578
1541262238.42,22.31,57.50,20.7021.20,100953.44,-3.72,48.08,578
1541262538.72,22.31,58.50,20.7021.20,100965.94,-3.59,48.15,580
1541262840.08,22.31,58.40,20.8021.20,100968.62,-3.56,49.25,580
1541263141.20,22.31,58.50,20.8021.26,100973.17,-3.52,49.10,584
1541263441.90,22.31,58.50,20.8021.26,100978.13,-3.47,48.63,586
1541263742.35,22.31,59.60,20.8021.28,100976.97,-3.48,51.22,586
1541264042.65,22.31,58.50,20.8021.22,100963.47,-3.62,48.67,586
1541264342.75,22.31,58.70,20.8021.25,100966.14,-3.59,48.85,586
1541264642.91,22.38,59.20,20.8021.30,100968.20,-3.57,49.70,588
1541264943.04,22.38,58.60,20.9021.36,100966.41,-3.59,50.82,592
1541265243.29,22.38,58.80,20.9021.41,100957.61,-3.67,48.99,594
1541265543.82,22.38,59.50,20.9021.38,100955.74,-3.69,49.63,598
1541265844.08,22.38,59.80,20.8021.32,100957.95,-3.67,49.34,602
1541266144.71,22.38,60.50,20.9021.32,100947.21,-3.78,49.93,606
1541266451.42,0.00,59.50,20.9021.32,100940.08,-3.85,49.40,608
1541266751.77,22.38,59.20,21.0021.44,100936.20,-3.89,50.19,608
1541267052.10,22.44,59.30,21.0021.47,100933.08,-3.92,49.50,608
1541267352.70,22.44,59.40,21.0021.48,100925.75,-3.99,51.36,608
1541267653.22,22.38,60.00,21.0021.43,100916.16,-4.09,50.12,608
1541267960.60,0.00,58.80,21.0021.55,100903.70,-4.21,49.09,612
1541268261.20,22.44,58.30,21.2021.70,100894.03,-4.31,48.81,612
1541268562.97,22.44,57.90,21.2021.74,100884.08,-4.41,48.67,616
1541268863.20,22.44,58.90,21.2021.76,100879.71,-4.45,48.36,620
1541269164.58,22.44,58.60,21.2021.72,100866.81,-4.58,50.47,620
1541269466.20,22.44,58.60,21.2021.72,100865.05,-4.60,48.63,622
1541269768.83,22.44,58.80,21.2021.80,100855.39,-4.70,49.93,626
1541270069.53,22.44,59.00,21.3021.81,100852.08,-4.73,50.05,626
1541270389.08,0.00,58.80,21.3021.80,100865.21,-4.60,47.03,630
1541270689.52,22.50,58.40,21.4021.87,100871.77,-4.53,47.70,630
1541270992.73,22.50,58.80,21.3021.83,100860.32,-4.65,49.78,630
1541271292.79,22.50,59.60,21.3021.75,100866.78,-4.58,50.22,630
1541271594.66,22.50,58.70,21.4021.76,100868.03,-4.57,49.40,630
1541271896.45,22.50,59.80,21.3021.80,100871.51,-4.53,50.03,632
1541272198.83,22.56,59.40,21.3021.78,100858.83,-4.66,49.83,634
1541272499.46,22.56,61.20,21.3021.75,100857.48,-4.68,53.15,636
1541272800.04,22.56,60.00,21.3021.75,100857.89,-4.67,51.24,638
1541273100.73,22.56,59.50,21.3021.83,100852.26,-4.73,52.88,638
1541273401.54,22.56,60.00,21.3021.87,100847.68,-4.77,50.55,644
1541273701.69,22.56,61.00,21.4021.96,100840.51,-4.84,55.65,646
1541274002.30,22.62,64.10,21.4022.00,100819.39,-5.06,53.79,648
1541274363.83,85.00,62.00,21.4022.03,100824.32,-5.01,52.65,650
1541274664.51,22.62,62.70,21.5022.03,100823.38,-5.02,53.58,652
1541274965.00,22.62,63.90,21.5022.06,100815.32,-5.10,53.74,652
1541275265.68,22.62,63.30,21.5022.06,100787.19,-5.38,53.56,652
1541275565.98,22.62,63.70,21.6022.03,100792.98,-5.32,55.43,652
1541275868.95,22.69,63.70,21.5022.02,100778.33,-5.47,54.34,654
1541276168.97,22.69,63.90,21.5022.06,100786.67,-5.38,54.02,656
1541276469.42,0.00,66.40,21.6022.06,100789.77,-5.35,54.94,658
1541276769.43,22.69,64.20,21.6022.09,100790.25,-5.35,54.77,658
1541277069.60,22.69,64.40,21.6022.18,100793.07,-5.32,54.25,660
1541277384.51,0.00,67.30,21.6022.24,100784.51,-5.40,57.57,664
1541277685.20,22.75,70.10,21.7022.31,100777.61,-5.47,59.57,664
1541277985.57,22.75,70.00,21.9022.36,100776.84,-5.48,59.86,664
1541278286.17,22.81,73.40,21.8022.36,100776.01,-5.49,62.86,664
1541278589.24,22.81,70.90,21.9022.44,100768.99,-5.56,60.55,666
1541278900.83,0.00,70.90,21.9022.47,100770.29,-5.55,60.85,668
1541279201.41,22.81,71.30,21.8022.40,100765.10,-5.60,60.20,670
1541279534.23,0.00,72.70,21.8022.42,100767.99,-5.57,61.74,672
1541279834.26,22.88,71.30,21.8022.41,100747.51,-5.77,60.74,674
1541280155.64,0.00,71.80,21.8022.41,100747.92,-5.77,61.54,680
1541280488.00,0.00,74.80,21.7022.38,100736.68,-5.88,63.46,688
1541280788.21,22.94,71.60,21.8022.48,100740.18,-5.85,60.14,694
1541281125.75,85.00,71.60,21.8022.39,100741.93,-5.83,62.45,698
1541281439.26,0.00,71.80,21.8022.46,100739.07,-5.86,60.33,702
1541281739.50,22.94,72.80,21.9022.53,100738.57,-5.86,62.08,710
1541282072.61,0.00,71.60,22.1022.59,100736.34,-5.89,61.00,718
1541282375.58,23.00,71.30,22.1022.67,100741.39,-5.84,60.27,718
1541282675.71,23.00,71.50,22.2022.71,100738.57,-5.86,61.30,718
1541282976.08,23.00,72.20,22.2022.75,100724.44,-6.01,60.97,728
1541283276.31,23.06,71.10,22.4022.80,100727.39,-5.98,61.64,732
1541283608.81,0.00,71.80,22.3022.89,100720.23,-6.05,61.39,746
1541283913.95,0.00,71.80,22.3022.83,100714.84,-6.10,61.27,752
1541284214.70,23.12,71.20,22.4022.85,100723.39,-6.02,60.61,758
1541284515.00,23.12,71.10,22.4022.89,100709.36,-6.16,60.79,762
1541284819.49,0.00,72.30,22.4022.95,100712.61,-6.12,60.56,772
1541285122.41,23.19,69.70,22.4022.88,100708.64,-6.16,59.27,780
1541285442.19,0.00,69.60,22.5022.91,100704.14,-6.21,58.92,788
1541285743.04,23.19,68.70,22.4022.87,100715.07,-6.10,57.81,796
1541286064.81,0.00,69.10,22.5022.98,100713.90,-6.11,59.41,806
1541286365.33,23.19,68.30,22.4022.92,100705.79,-6.19,58.02,816
1541286672.25,0.00,67.50,22.4022.91,100705.90,-6.19,58.40,828
1541287043.51,85.00,66.10,22.4022.93,100694.50,-6.31,58.56,832
1541287352.06,0.00,67.00,22.5022.82,100689.79,-6.35,57.36,836
1541287662.24,0.00,66.30,22.4022.81,100676.54,-6.48,56.83,838
1541287962.77,0.00,66.20,22.5022.97,100680.76,-6.44,55.90,842
1541288275.22,0.00,65.20,22.4022.89,100686.99,-6.38,56.96,850
1541288591.22,0.00,65.90,22.5022.77,100687.47,-6.38,55.60,854
1541288891.58,23.38,64.50,22.5022.89,100680.26,-6.45,54.70,856
1541289192.12,23.38,65.10,22.5022.93,100687.66,-6.37,54.88,858
1541289521.11,85.00,61.50,22.6022.94,100688.89,-6.36,56.37,864
1541289822.41,23.38,64.60,22.4022.92,100695.95,-6.29,56.00,870
1541290151.95,0.00,64.00,22.5022.95,100700.35,-6.25,55.65,876
1541290452.65,23.38,64.60,22.5023.10,100695.50,-6.30,55.44,876
1541290753.06,23.44,63.90,22.6023.02,100705.25,-6.20,55.35,878
1541291053.42,23.44,65.00,22.5022.96,100715.05,-6.10,57.00,882
1541291353.94,23.44,65.90,22.4022.95,100715.71,-6.09,55.90,886
1541291654.31,23.44,66.40,22.6023.04,100722.81,-6.02,58.06,890
1541291954.36,23.50,66.70,22.5022.95,100726.07,-5.99,56.65,894
1541292254.44,23.50,66.20,22.6022.95,100708.98,-6.16,56.70,896
1541292554.85,23.50,67.10,22.5022.88,100704.60,-6.20,59.34,900
1541292855.70,23.50,67.90,22.5022.95,100703.59,-6.21,59.08,906
1541293164.62,0.00,67.90,22.4022.82,100703.66,-6.21,58.28,914
1541293464.89,23.50,69.70,22.4022.91,100693.92,-6.31,59.83,922
1541293785.16,0.00,68.50,22.4022.94,100692.00,-6.33,58.59,930
1541294086.86,23.56,69.20,22.4022.87,100693.53,-6.31,60.14,932
1541294387.44,23.56,68.40,22.3022.80,100690.94,-6.34,58.95,940
1541294693.80,0.00,67.20,22.3022.78,100698.54,-6.26,58.02,946
1541295036.95,85.00,66.50,22.3022.77,100713.46,-6.12,57.15,952
1541295359.20,0.00,67.30,22.4022.77,100722.47,-6.03,58.17,958
1541295659.64,23.62,65.70,22.3022.72,100734.84,-5.90,56.62,962
1541295981.84,0.00,64.80,22.4022.72,100746.44,-5.79,56.03,970
1541296282.13,23.62,64.80,22.4022.71,100745.30,-5.80,58.02,978
1541296598.82,0.00,65.50,22.3022.77,100744.41,-5.81,54.63,986
1541296900.58,23.62,64.50,22.2022.63,100732.95,-5.92,54.86,998
1541297200.69,23.69,63.50,22.2022.58,100736.04,-5.89,55.25,1004
1541297589.72,85.00,63.00,22.0022.55,100742.67,-5.82,53.84,1006
1541297901.71,0.00,63.30,22.2022.59,100739.03,-5.86,53.64,1012
1541298237.48,0.00,63.10,22.1022.56,100751.05,-5.74,53.95,1018
1541298537.85,23.69,62.60,22.0022.57,100749.08,-5.76,55.53,1022
1541298838.28,23.69,62.90,21.9022.41,100762.72,-5.62,53.09,1030
1541299154.23,0.00,62.80,21.9022.46,100776.85,-5.48,54.92,1040
1541299454.85,23.69,62.60,21.9022.39,100766.97,-5.58,53.97,1040
1541299758.03,23.69,62.40,21.9022.41,100772.14,-5.53,54.11,1046
1541300058.52,23.69,62.00,21.9022.34,100769.53,-5.55,54.65,1046
1541300359.06,23.69,61.80,21.9022.35,100776.12,-5.49,54.05,1048
1541300661.65,23.69,62.50,21.9022.28,100777.65,-5.47,55.07,1050
1541300961.73,23.69,61.40,21.8022.26,100782.44,-5.43,53.62,1052
1541301262.33,23.69,61.80,21.8022.26,100784.72,-5.40,53.14,1056
1541301562.65,23.69,62.60,21.8022.28,100790.68,-5.34,54.10,1058
1541301863.74,23.69,62.10,21.8022.27,100795.65,-5.29,55.09,1058
1541302163.99,23.69,62.10,21.7022.17,100793.18,-5.32,52.98,1062
1541302486.88,0.00,61.30,21.7022.19,100797.42,-5.28,53.34,1066
1541302787.00,23.69,61.20,21.7022.11,100803.46,-5.22,53.59,1072
1541303089.78,23.69,61.40,21.7022.10,100820.66,-5.04,53.05,1074
1541303391.18,23.69,61.40,21.7022.07,100825.01,-5.00,53.14,1074
1541303691.31,23.69,61.60,21.6022.14,100819.18,-5.06,52.87,1076
1541303991.64,23.69,61.40,21.6022.07,100814.35,-5.11,52.19,1076
1541304291.93,23.69,61.20,21.5022.00,100803.67,-5.21,52.28,1078
1541304591.97,23.69,61.00,21.6021.98,100798.63,-5.26,53.11,1078
1541304892.16,23.69,60.50,21.5022.05,100798.87,-5.26,51.76,1080
1541305192.33,23.69,61.50,21.5022.02,100802.94,-5.22,52.04,1082
1541305492.35,23.69,61.10,21.5022.00,100809.56,-5.15,51.90,1086
1541305801.82,0.00,60.40,21.5022.02,100833.04,-4.92,51.88,1090
1541306133.93,0.00,59.70,21.4021.95,100835.76,-4.89,51.01,1096
1541306434.09,23.69,60.00,21.4021.91,100832.69,-4.92,51.44,1096
1541306815.99,85.00,58.70,21.4022.14,100836.55,-4.88,51.54,1102
1541307118.29,23.62,60.40,21.8022.41,100836.71,-4.88,51.29,1108
1541307418.76,23.69,62.70,22.0022.42,100837.43,-4.88,53.58,1112
1541307721.33,23.69,63.00,22.2022.65,100837.70,-4.87,53.39,1114
1541308024.20,23.69,63.00,22.2022.72,100843.45,-4.82,52.87,1124
1541308354.61,0.00,62.90,22.2022.72,100839.41,-4.86,53.41,1132
1541308670.37,0.00,63.80,22.2022.61,100844.06,-4.81,54.86,1138
1541308970.91,23.69,64.20,22.1022.59,100849.24,-4.76,53.99,1142
1541309271.13,23.69,65.20,22.1022.58,100851.24,-4.74,54.19,1150
1541309571.65,23.75,63.50,22.2022.66,100848.26,-4.77,54.97,1154
1541309872.95,23.75,65.00,22.3022.61,100857.52,-4.67,55.31,1154
1541310173.25,23.69,65.40,22.2022.57,100863.56,-4.61,56.19,1154
1541310473.29,23.69,65.80,22.1022.50,100851.53,-4.73,55.78,1154
1541310773.74,23.69,66.50,22.0022.47,100851.54,-4.73,55.99,1158
1541311073.86,23.69,64.40,22.0022.51,100843.32,-4.82,54.25,1158
1541311377.62,23.62,65.50,22.0022.55,100848.56,-4.76,56.52,1160
1541311677.66,23.62,65.70,22.0022.48,100844.70,-4.80,55.72,1160
1541311978.16,23.62,66.00,21.9022.37,100857.03,-4.68,55.93,1162
1541312278.29,23.62,66.20,21.9022.36,100865.72,-4.59,56.11,1162
1541312579.05,23.62,66.40,21.9022.32,100863.58,-4.61,56.67,1162
1541312881.66,23.62,66.20,21.9022.39,100854.92,-4.70,56.00,1162
1541313184.03,23.62,66.20,21.9022.37,100838.61,-4.86,56.64,1162
1541313484.71,23.62,66.20,21.9022.36,100839.23,-4.86,56.00,1162
1541313785.26,23.62,66.20,21.9022.30,100844.58,-4.80,56.33,1162
1541314085.59,23.62,66.50,21.8022.24,100852.17,-4.73,56.52,1164
1541314386.06,23.62,66.20,21.8022.20,100853.66,-4.71,56.54,1166
1541314691.99,23.56,66.60,21.8022.27,100852.66,-4.72,56.39,1168
1541314992.27,23.56,66.60,21.8022.29,100849.24,-4.76,58.76,1168
1541315308.37,0.00,66.50,21.9022.27,100842.86,-4.82,56.91,1170
1541315608.56,23.56,66.20,21.8022.19,100843.52,-4.81,56.31,1170
1541315908.84,23.56,66.50,21.8022.22,100847.96,-4.77,56.37,1172
1541316209.25,23.56,66.10,21.7022.17,100844.69,-4.80,56.94,1172
1541316510.03,23.56,63.40,21.7022.31,100845.27,-4.80,52.83,1172
1541316810.60,23.56,62.10,21.8022.33,100835.65,-4.89,52.44,1172
1541317112.13,23.50,61.30,21.7022.26,100847.93,-4.77,51.66,1172
1541317412.60,23.50,64.20,21.7022.14,100841.93,-4.83,54.58,1174
1541317712.92,23.50,64.20,21.7022.12,100837.38,-4.88,54.34,1174
1541318014.86,23.50,65.50,21.8022.11,100838.83,-4.86,54.46,1174
1541318347.76,0.00,64.30,21.9022.20,100832.14,-4.93,56.81,1176
1541318648.16,23.50,65.00,21.9022.19,100822.83,-5.02,54.64,1178
1541318948.35,23.50,65.60,21.8022.18,100828.45,-4.97,54.95,1180
1541319267.37,0.00,64.10,21.9022.19,100830.07,-4.95,54.50,1186
1541319567.96,23.50,64.80,22.0022.20,100824.07,-5.01,55.10,1188
1541319868.10,23.50,64.80,21.8022.14,100835.31,-4.90,55.64,1190
1541320172.56,23.50,64.10,21.8022.10,100844.76,-4.80,54.81,1190
1541320473.14,23.50,64.30,21.7022.05,100841.48,-4.84,55.28,1190
1541320773.85,23.50,64.80,21.6022.03,100845.41,-4.80,54.65,1190
1541321074.53,23.44,64.80,21.6022.04,100833.52,-4.91,54.94,1190
1541321376.40,23.44,64.30,21.6022.01,100830.04,-4.95,55.16,1192
1541321676.65,23.44,64.40,21.6021.93,100815.00,-5.10,54.79,1192
1541321976.66,23.44,64.20,21.5021.93,100815.83,-5.09,54.44,1192
1541322278.58,23.44,65.00,21.5021.89,100816.87,-5.08,54.75,1192
1541322579.06,23.44,64.60,21.5021.91,100803.19,-5.22,54.27,1192
1541322879.34,23.38,63.90,21.5021.93,100797.94,-5.27,54.13,1192
1541323179.88,23.38,63.60,21.5021.99,100800.25,-5.25,53.95,1192
1541323480.23,23.38,63.90,21.5021.87,100791.12,-5.34,54.34,1194
1541323782.90,23.38,63.80,21.5021.84,100782.26,-5.43,54.21,1194
1541324083.61,23.38,63.70,21.4021.84,100784.85,-5.40,54.10,1194
1541324384.38,23.38,63.70,21.4021.82,100775.37,-5.50,53.96,1194
1541324685.58,23.31,63.60,21.5021.86,100793.53,-5.31,53.87,1194
1541324985.74,23.31,63.20,21.5021.88,100795.57,-5.29,54.18,1194
1541325286.28,23.31,63.80,21.4021.85,100791.46,-5.34,55.03,1194
1541325586.70,23.31,63.70,21.4021.79,100786.02,-5.39,53.75,1194
1541325887.41,23.31,63.70,21.4021.79,100785.19,-5.40,53.98,1196
1541326187.58,23.31,64.10,21.4021.74,100781.02,-5.44,53.81,1196
1541326487.71,23.25,63.20,21.4021.78,100785.84,-5.39,54.39,1196
1541326789.58,23.25,63.20,21.4021.83,100780.09,-5.45,53.15,1196
1541327089.91,23.25,63.00,21.4021.79,100772.58,-5.52,53.91,1196
1541327389.99,23.25,62.80,21.3021.73,100762.72,-5.62,53.25,1196
1541327690.04,23.25,62.80,21.3021.73,100770.89,-5.54,53.25,1196
1541327992.02,23.25,63.30,21.3021.69,100779.50,-5.46,53.16,1196
1541328292.72,23.19,63.10,21.3021.70,100775.26,-5.50,52.98,1196
1541328593.43,23.19,62.30,21.3021.68,100777.33,-5.48,53.08,1196
1541328894.11,23.19,62.20,21.3021.71,100773.37,-5.52,52.81,1196
1541329194.62,23.19,62.70,21.2021.70,100772.95,-5.52,52.89,1196
1541329495.09,23.19,63.00,21.2021.63,100772.19,-5.53,52.83,1196
1541329795.16,23.12,63.40,21.2021.62,100770.67,-5.54,52.76,1198
1541330095.90,23.12,63.30,21.2021.62,100777.39,-5.48,53.09,1198
1541330396.28,23.12,62.50,21.2021.64,100756.48,-5.69,52.79,1200
1541330696.45,23.12,63.30,21.3021.65,100758.03,-5.67,52.35,1202
1541330996.77,23.12,63.10,21.2021.64,100753.69,-5.71,52.56,1202
1541331297.27,23.12,63.00,21.2021.59,100746.38,-5.79,53.59,1202
1541331597.89,23.12,63.60,21.1021.59,100748.24,-5.77,52.61,1202
1541331900.90,23.12,62.50,21.1021.57,100756.13,-5.69,53.91,1204
1541332233.77,0.00,62.30,21.1021.56,100746.83,-5.78,52.40,1206
1541332534.34,23.06,62.20,21.2021.61,100745.25,-5.80,52.59,1206
1541332867.36,0.00,63.90,21.1021.60,100756.10,-5.69,54.18,1208
1541333170.58,23.00,62.40,21.1021.57,100756.13,-5.69,52.43,1208
1541333471.19,23.00,62.50,21.1021.53,100762.05,-5.63,52.68,1208
1541333771.62,23.00,62.00,21.1021.51,100771.35,-5.54,52.15,1208
1541334072.19,23.00,61.60,21.1021.53,100787.16,-5.38,52.18,1208
1541334372.56,23.00,62.10,21.1021.58,100771.63,-5.53,52.20,1208
1541334673.02,23.00,62.20,21.0021.52,100760.91,-5.64,52.00,1210
1541334973.77,23.00,61.30,21.0021.49,100769.31,-5.56,52.24,1210
1541335277.87,0.00,62.10,21.0021.46,100769.34,-5.56,53.74,1214
1541335578.02,22.94,62.10,21.0021.43,100763.86,-5.61,52.33,1216
1541335878.43,22.94,61.80,21.0021.43,100757.25,-5.68,51.90,1220
1541336178.89,22.94,61.30,21.0021.45,100764.48,-5.61,51.92,1222
1541336499.72,0.00,62.00,21.0021.43,100764.79,-5.60,51.94,1226
1541336800.19,22.88,62.10,21.0021.45,100764.48,-5.61,52.00,1228
1541337100.42,22.94,62.80,21.0021.43,100778.74,-5.46,51.80,1228
1541337400.97,22.88,61.60,21.0021.37,100772.80,-5.52,51.89,1228
1541337701.64,22.88,61.80,21.0021.41,100769.57,-5.55,52.33,1228
1541338004.32,22.88,61.30,21.0021.42,100779.80,-5.45,53.44,1228
1541338304.96,22.88,61.30,21.0021.38,100792.02,-5.33,51.97,1230
1541338607.08,22.81,61.40,20.9021.38,100795.12,-5.30,51.71,1230
1541338907.84,22.81,61.90,20.9021.37,100800.18,-5.25,52.20,1232
1541339230.91,0.00,62.20,20.9021.33,100802.99,-5.22,52.60,1234
1541339532.73,22.81,61.30,20.9021.35,100798.21,-5.27,51.80,1234
1541339832.75,22.81,61.50,20.9021.39,100802.11,-5.23,52.70,1236
1541340132.79,22.81,61.00,20.9021.35,100793.77,-5.31,51.55,1236
1541340433.27,22.75,61.60,20.9021.35,100797.80,-5.27,51.98,1236
1541340733.74,22.75,61.70,20.9021.27,100810.04,-5.15,51.72,1236
1541341043.61,0.00,61.40,20.8021.27,100801.57,-5.23,51.77,1238
1541341345.20,22.75,60.40,20.8021.26,100805.31,-5.20,52.81,1238
1541341646.20,22.75,60.70,20.6021.12,100807.33,-5.18,51.02,1240
1541341949.20,22.75,60.70,20.7021.20,100818.24,-5.07,51.31,1240
1541342249.71,22.69,60.70,20.7021.25,100825.56,-4.99,51.36,1240
1541342550.83,22.69,60.70,20.7021.22,100839.42,-4.86,51.03,1240
1541342853.03,22.69,59.40,20.6021.05,100845.44,-4.80,50.80,1240
1541343153.27,22.69,59.00,20.0020.55,100845.17,-4.80,49.63,1242
1541343453.63,22.69,58.60,19.9020.45,100842.52,-4.82,48.63,1242
1541343754.08,22.62,59.40,20.2020.66,100855.28,-4.70,49.99,1242
1541344054.74,22.62,59.60,20.5021.06,100860.39,-4.65,50.39,1242
1541344355.25,22.69,58.30,20.6021.01,100859.30,-4.66,50.71,1242
1541344655.58,22.62,59.00,20.5020.80,100858.74,-4.66,49.04,1242
1541344955.77,22.62,58.80,20.4020.74,100861.73,-4.63,49.04,1242
1541345257.29,22.62,58.10,20.4020.79,100865.96,-4.59,49.54,1242
1541345559.90,22.62,59.00,20.2020.70,100867.24,-4.58,50.22,1244
1541345861.89,0.00,59.60,20.1020.71,100869.28,-4.56,50.65,1248
1541346162.25,22.62,60.00,19.8020.49,100863.87,-4.61,51.72,1254
1541346462.48,22.62,61.40,19.9020.48,100877.38,-4.48,52.77,1258
1541346762.62,22.62,59.90,20.1020.74,100865.76,-4.59,51.44,1260
1541347062.87,22.62,61.70,20.2020.69,100869.20,-4.56,52.40,1264
1541347363.52,22.62,62.50,20.2020.73,100861.45,-4.64,52.43,1266
1541347663.87,22.56,61.60,20.4020.97,100865.71,-4.59,54.17,1266
1541347963.98,22.56,62.40,20.5021.02,100871.66,-4.53,54.36,1268
1541348264.15,22.56,62.20,20.9021.37,100871.36,-4.54,55.58,1270
1541348564.41,22.56,62.00,21.2021.53,100870.86,-4.54,54.29,1270
1541348864.41,22.62,61.90,21.2021.53,100864.66,-4.60,52.90,1270
1541349164.58,22.62,61.90,21.2021.57,100860.40,-4.65,52.94,1272
1541349464.99,22.62,62.40,21.2021.64,100864.80,-4.60,53.63,1276
1541349765.20,22.62,62.20,21.3021.64,100870.17,-4.55,54.61,1282
1541350066.76,22.62,61.90,21.4021.72,100874.88,-4.50,51.88,1286
1541350367.64,0.00,61.10,21.4021.73,100879.63,-4.45,52.20,1290
1541350668.34,22.69,62.10,21.2021.72,100873.12,-4.52,53.13,1294
1541350968.86,22.69,62.40,21.3021.75,100874.43,-4.51,54.42,1294
1541351269.01,22.69,61.40,21.3021.72,100863.71,-4.61,52.00,1300
1541351569.70,22.69,61.80,21.3021.69,100876.66,-4.48,52.00,1302
1541351870.43,22.69,61.50,21.4021.75,100870.82,-4.54,52.68,1304
1541352214.31,85.00,61.40,21.3021.76,100877.95,-4.47,54.53,1308
1541352540.02,0.00,61.50,21.3021.77,100879.50,-4.45,52.30,1318
1541352840.72,22.69,61.50,21.4021.75,100883.43,-4.42,51.97,1320
1541353140.77,22.69,61.80,21.4021.74,100885.84,-4.39,52.72,1320
1541353467.26,0.00,61.20,21.4021.83,100888.54,-4.36,52.49,1330
1541353767.87,22.69,62.90,21.5021.84,100894.23,-4.31,52.42,1336
1541354072.94,0.00,61.60,21.5021.85,100899.40,-4.26,53.26,1344
1541354374.83,22.75,62.50,21.5021.90,100897.41,-4.28,53.20,1348
1541354675.34,22.75,62.30,21.6021.87,100904.13,-4.21,52.56,1350
1541354976.10,22.75,62.50,21.5021.85,100902.61,-4.22,52.98,1352
1541355301.64,0.00,61.90,21.5021.89,100893.48,-4.32,53.17,1356
1541355602.38,22.75,62.70,21.6021.97,100898.22,-4.27,54.29,1358
1541355902.56,22.81,62.90,21.6022.01,100894.57,-4.30,53.26,1362
1541356202.92,22.81,65.30,21.7022.08,100895.23,-4.30,53.77,1362
1541356503.53,22.81,63.10,21.8022.05,100890.30,-4.35,55.45,1366
1541356803.89,22.81,64.60,21.8022.07,100870.31,-4.55,55.25,1366
1541357104.08,22.81,65.30,21.7022.06,100871.89,-4.53,54.86,1368
1541357408.45,0.00,66.10,21.7022.14,100866.24,-4.59,56.50,1372
1541357719.10,0.00,65.30,21.8022.14,100862.62,-4.62,55.10,1378
1541358032.92,0.00,65.30,21.8022.05,100854.51,-4.70,57.47,1384
